total_sold,venueid,catid,holiday,day_of_week
51,84,9,0,2
46,12,9,0,2
53,62,9,0,2
33,121,9,0,6
41,62,9,0,5
48,81,9,0,5
30,66,9,0,5
61,51,9,0,3
22,68,9,0,0
61,81,9,0,2
3,95,9,0,1
25,242,7,0,2
14,237,7,0,0
45,231,7,0,6
14,77,9,0,5
5,12,9,0,5
41,17,9,0,2
31,240,7,0,5
46,237,7,0,0
42,240,6,0,0
44,228,7,0,6
43,54,9,0,6
12,218,6,0,2
146,18,9,0,0
33,35,9,0,0
36,119,9,0,3
51,87,9,0,0
30,121,9,0,0
25,308,8,0,6
25,232,7,0,0
26,66,9,0,5
29,62,9,0,3
50,64,9,0,5
51,38,9,0,1
71,61,9,0,1
53,308,8,0,5
58,14,9,0,2
8,243,6,0,2
59,53,9,0,4
6,44,9,0,0
35,123,9,0,1
58,215,7,0,0
48,201,6,0,0
52,204,7,0,2
48,244,7,0,2
6,217,6,0,0
31,25,9,0,6
36,234,7,0,6
46,76,9,0,2
38,41,9,0,5
45,38,9,0,6
72,257,6,0,3
41,10,9,0,5
43,57,9,0,4
108,52,9,0,4
51,228,7,0,4
36,69,9,0,0
88,59,9,0,2
35,227,6,0,5
53,246,6,0,6
4,206,7,0,0
13,203,7,0,0
58,224,6,0,5
25,247,7,0,4
33,67,9,0,1
31,88,9,0,6
65,19,9,0,0
39,21,9,0,5
40,35,9,0,6
1,44,9,0,3
44,12,9,0,5
67,30,9,0,5
25,259,6,0,0
60,64,9,0,3
43,36,9,0,0
26,84,9,0,6
80,107,9,0,3
106,202,7,0,4
41,305,8,0,2
37,25,9,0,0
35,247,6,0,2
38,248,6,0,1
24,47,9,0,5
44,31,9,0,5
54,2,9,0,5
49,46,9,0,4
34,64,9,0,4
52,302,8,0,2
44,104,9,0,1
43,302,8,0,2
56,49,9,0,6
31,229,7,0,4
42,120,9,0,4
4,14,9,0,2
77,260,6,0,4
42,96,9,0,6
34,226,7,0,0
38,203,6,0,2
47,237,7,0,4
59,206,7,0,5
69,80,9,0,3
57,1,9,0,3
29,51,9,0,5
28,301,8,0,0
49,243,6,0,6
31,32,9,0,5
42,103,9,0,3
48,206,7,0,2
39,106,9,0,3
40,95,9,0,6
39,44,9,0,5
30,309,8,0,5
105,54,9,0,0
49,10,9,0,3
81,30,9,0,0
43,114,9,0,5
69,50,9,0,5
31,308,8,0,0
24,71,9,0,5
41,22,9,0,3
24,18,9,0,5
25,220,6,0,5
49,118,9,0,1
43,203,7,0,6
33,58,9,0,5
27,302,8,0,4
62,87,9,0,0
50,118,9,0,0
79,54,9,0,4
31,88,9,0,1
20,39,9,0,3
27,243,6,0,4
26,46,9,0,2
50,201,7,0,5
34,301,8,0,4
33,30,9,0,5
42,250,6,0,3
48,202,7,0,6
46,34,9,0,0
68,13,9,0,5
39,49,9,0,3
37,239,7,0,1
46,244,7,0,0
73,242,7,0,3
37,215,7,0,5
61,57,9,0,5
38,205,7,0,1
59,211,7,0,5
47,238,6,0,3
45,254,6,0,3
41,304,8,0,0
45,55,9,0,1
54,223,7,0,1
39,23,9,0,4
45,7,9,0,4
22,237,6,0,6
47,72,9,0,6
79,233,7,0,3
38,242,7,0,0
51,251,6,0,0
43,109,9,0,0
48,232,6,0,1
57,248,6,0,5
48,105,9,0,3
51,219,7,0,0
52,263,6,0,3
75,103,9,0,4
33,93,9,0,0
43,3,9,0,4
24,120,9,0,4
26,214,7,0,2
46,263,6,0,3
77,200,7,0,6
37,249,6,0,0
45,53,9,0,6
38,304,8,0,4
71,128,9,0,4
56,230,7,0,5
40,70,9,0,4
53,215,7,0,4
51,208,6,0,2
28,114,9,0,6
11,92,9,0,3
19,125,9,0,6
29,228,7,0,2
38,100,9,0,0
58,118,9,0,1
57,6,9,0,1
37,127,9,0,0
40,62,9,0,2
35,5,9,0,6
50,243,7,0,0
44,244,6,0,3
71,238,6,0,4
31,211,6,0,0
54,300,8,0,4
60,98,9,0,6
33,207,7,0,6
37,83,9,0,6
41,253,6,0,2
41,85,9,0,6
39,123,9,0,0
123,129,9,0,1
35,44,9,0,0
22,215,7,0,3
42,217,7,0,3
38,38,9,0,2
56,76,9,0,5
63,114,9,0,1
51,242,7,0,5
34,103,9,0,4
43,88,9,0,3
21,309,8,0,1
19,229,6,0,4
32,208,7,0,0
51,37,9,0,2
78,112,9,0,5
19,35,9,0,4
116,63,9,0,6
46,127,9,0,3
30,236,6,0,0
54,239,7,0,0
44,27,9,0,3
90,68,9,0,1
53,252,6,0,6
24,46,9,0,0
38,78,9,0,5
30,247,7,0,1
39,127,9,0,4
38,116,9,0,4
30,97,9,0,4
20,28,9,0,2
45,306,8,0,4
26,47,9,0,5
17,13,9,0,6
55,204,7,0,6
69,95,9,0,0
31,54,9,0,2
33,247,7,0,6
10,12,9,0,4
74,49,9,0,1
26,75,9,0,3
56,220,6,0,2
45,16,9,0,3
21,307,8,0,3
31,6,9,0,3
64,211,7,0,0
42,232,7,0,6
15,126,9,0,4
33,61,9,0,1
34,210,6,0,5
23,220,6,0,6
96,98,9,0,5
47,247,7,0,5
71,39,9,0,6
38,29,9,0,1
45,226,7,0,6
42,228,7,0,2
63,54,9,0,4
75,64,9,0,2
33,236,7,0,2
34,99,9,0,1
68,34,9,0,1
60,88,9,0,0
26,33,9,0,6
70,64,9,0,2
40,247,7,0,5
37,37,9,0,1
70,71,9,0,2
10,243,7,0,3
49,125,9,0,5
58,239,7,0,6
38,126,9,0,1
33,212,7,0,0
75,216,6,0,3
41,308,8,0,4
1,42,9,0,3
62,249,7,0,3
68,87,9,0,3
47,224,7,0,3
60,7,9,0,4
57,303,8,0,2
36,116,9,0,2
27,217,7,0,6
54,221,7,0,1
67,242,6,0,2
41,130,9,0,5
32,306,8,0,0
23,246,7,0,0
38,216,7,0,5
63,215,7,0,0
3,108,9,0,0
54,250,6,0,0
19,85,9,0,1
85,126,9,0,2
38,235,6,0,3
38,87,9,0,3
28,55,9,0,4
8,79,9,0,5
43,208,7,0,3
69,98,9,0,6
59,11,9,0,6
46,86,9,0,6
48,77,9,0,3
39,60,9,0,0
31,245,6,0,2
44,61,9,0,6
33,308,8,0,5
40,220,6,0,6
60,246,6,0,1
41,7,9,0,1
40,22,9,0,2
2,2,9,0,1
33,15,9,0,6
28,244,7,0,3
26,97,9,0,6
53,69,9,0,3
26,241,7,0,4
60,21,9,0,2
33,258,6,0,6
42,116,9,0,6
25,211,7,0,4
10,246,7,0,4
34,93,9,0,6
70,6,9,0,4
37,218,7,0,1
46,49,9,0,1
31,247,6,0,3
61,243,7,0,1
38,3,9,0,0
40,209,7,0,3
30,257,6,0,5
31,14,9,0,5
29,260,6,0,1
35,8,9,0,0
20,213,7,0,5
57,20,9,0,4
19,238,7,0,5
48,124,9,0,2
48,52,9,0,6
51,234,6,0,3
12,65,9,0,1
69,34,9,0,0
81,30,9,0,3
42,261,6,0,5
22,233,7,0,1
44,55,9,0,1
37,102,9,0,5
48,245,7,0,3
13,309,8,0,0
45,306,8,0,2
48,201,6,0,1
18,56,9,0,3
31,31,9,0,4
72,40,9,0,6
36,300,8,0,2
2,51,9,0,5
51,33,9,0,4
3,233,7,0,0
69,221,7,0,3
41,224,7,0,2
36,65,9,0,4
75,77,9,0,3
57,208,7,0,1
50,236,7,0,3
7,239,7,0,1
65,239,6,0,1
17,74,9,0,0
48,231,6,0,5
31,227,6,0,0
7,30,9,0,5
80,90,9,0,6
62,28,9,0,3
26,94,9,0,0
38,245,7,0,1
26,257,6,0,2
58,200,7,0,0
37,124,9,0,5
50,218,7,0,3
3,112,9,0,5
57,235,7,0,0
58,11,9,0,4
34,11,9,0,4
51,73,9,0,6
39,246,6,0,6
32,262,6,0,5
6,77,9,0,2
39,80,9,0,0
58,237,7,0,0
37,241,7,0,0
35,29,9,0,4
9,46,9,0,1
65,230,6,0,3
87,230,7,0,2
36,243,6,0,6
13,237,7,0,2
63,96,9,0,2
97,30,9,0,4
37,75,9,0,0
33,239,7,0,3
39,29,9,0,5
1,123,9,0,5
83,15,9,0,6
76,70,9,0,5
92,89,9,0,4
107,220,6,0,6
73,303,8,0,0
42,15,9,0,0
55,200,7,0,2
22,110,9,0,4
72,205,7,0,6
45,305,8,0,6
47,123,9,0,1
62,71,9,0,3
41,226,7,0,5
39,15,9,0,1
35,54,9,0,0
3,217,6,0,4
33,68,9,0,6
52,229,7,0,5
114,7,9,0,6
28,206,7,0,2
39,78,9,0,6
44,87,9,0,3
50,255,6,0,3
37,217,7,0,3
65,219,7,0,6
41,243,6,0,6
84,119,9,0,5
40,215,7,0,2
40,122,9,0,4
50,81,9,0,0
41,256,6,0,2
37,11,9,0,1
27,38,9,0,4
35,249,7,0,4
74,123,9,0,2
69,86,9,0,4
22,66,9,0,5
1,66,9,0,0
34,100,9,0,4
52,300,8,0,3
44,217,7,0,5
51,223,7,0,2
54,129,9,0,0
61,12,9,0,1
37,43,9,0,1
21,43,9,0,4
75,308,8,0,2
36,304,8,0,1
20,36,9,0,5
23,29,9,0,3
28,117,9,0,3
85,99,9,0,4
54,6,9,0,1
49,60,9,0,3
43,37,9,0,6
95,127,9,0,1
12,15,9,0,4
86,65,9,0,5
37,218,7,0,2
25,211,7,0,5
37,260,6,0,6
38,81,9,0,4
51,220,6,0,3
45,219,7,0,2
51,55,9,0,1
51,4,9,0,1
38,91,9,0,2
18,220,7,0,4
48,233,7,0,6
55,61,9,0,4
41,95,9,0,0
52,257,6,0,1
26,215,6,0,6
43,218,6,0,1
41,226,7,0,2
47,229,7,0,3
53,30,9,0,1
36,18,9,0,4
59,229,6,0,1
64,237,7,0,5
46,247,7,0,3
50,303,8,0,3
55,112,9,0,0
36,98,9,0,5
54,228,7,0,2
47,62,9,0,3
18,122,9,0,5
12,306,8,0,6
42,303,8,0,1
41,87,9,0,0
37,258,6,0,3
39,8,9,0,3
34,22,9,0,1
15,26,9,0,4
57,102,9,0,0
31,92,9,0,0
24,53,9,0,1
55,55,9,0,2
51,236,7,0,0
44,223,6,0,4
55,32,9,0,3
13,207,6,0,0
54,237,7,0,3
25,20,9,0,5
59,219,7,0,4
56,34,9,0,2
9,44,9,0,0
26,33,9,0,4
23,22,9,0,4
7,58,9,0,0
54,250,6,0,1
27,22,9,0,6
10,35,9,0,6
8,119,9,0,6
16,300,8,0,0
58,226,6,0,5
33,1,9,0,1
25,48,9,0,3
54,130,9,0,6
68,255,6,0,2
87,5,9,0,1
52,41,9,0,2
39,69,9,0,5
8,94,9,0,6
49,238,7,0,0
53,101,9,0,6
31,248,7,0,3
23,78,9,0,5
16,220,6,0,3
40,62,9,0,1
64,44,9,0,4
21,218,7,0,1
46,57,9,0,6
34,78,9,0,3
65,249,7,0,2
31,19,9,0,0
34,67,9,0,4
42,109,9,0,0
59,235,7,0,3
117,234,7,0,6
29,238,6,0,5
49,31,9,0,4
14,3,9,0,3
54,41,9,0,6
19,239,6,0,3
75,42,9,0,3
49,109,9,0,2
2,33,9,0,4
49,247,7,0,4
35,248,6,0,3
46,99,9,0,4
88,211,7,0,0
49,10,9,0,4
24,245,6,0,4
37,35,9,0,0
24,30,9,0,5
51,226,6,0,6
10,225,7,0,3
28,56,9,0,2
47,2,9,0,6
46,209,7,0,3
35,65,9,0,0
30,246,7,0,5
37,202,6,0,3
53,239,6,0,1
30,226,7,0,6
47,66,9,0,2
69,14,9,0,2
73,9,9,0,3
29,54,9,0,1
80,226,7,0,2
26,119,9,0,4
30,220,7,0,6
48,83,9,0,1
50,240,6,0,6
55,204,6,0,4
53,44,9,0,1
46,80,9,0,0
27,42,9,0,5
8,90,9,0,1
74,113,9,0,5
59,70,9,0,5
67,252,6,0,0
45,227,6,0,4
35,7,9,0,0
65,17,9,0,2
40,228,6,0,4
56,53,9,0,3
51,35,9,0,0
44,23,9,0,6
30,85,9,0,6
58,60,9,0,2
11,237,7,0,5
52,217,7,0,5
41,20,9,0,3
11,201,7,0,2
30,56,9,0,6
24,306,8,0,3
15,64,9,0,5
54,21,9,0,3
55,39,9,0,5
52,222,7,0,0
30,78,9,0,6
52,6,9,0,0
48,247,7,0,0
59,38,9,0,3
11,92,9,0,1
38,57,9,0,1
52,244,7,0,4
9,227,7,0,4
42,219,6,0,3
43,48,9,0,2
25,10,9,0,4
47,245,6,0,2
31,108,9,0,0
32,248,7,0,6
49,45,9,0,2
2,218,7,0,0
73,214,7,0,3
23,218,6,0,4
28,212,7,0,0
47,113,9,0,0
37,65,9,0,0
48,45,9,0,4
81,239,7,0,4
2,1,9,0,5
58,213,6,0,4
35,108,9,0,4
51,19,9,0,5
10,2,9,0,6
37,224,7,0,2
40,220,6,0,3
49,101,9,0,6
56,305,8,0,0
43,244,7,0,4
50,219,6,0,0
21,27,9,0,4
60,52,9,0,5
47,69,9,0,3
69,30,9,0,0
20,48,9,0,5
53,57,9,0,6
51,1,9,0,6
45,220,6,0,2
28,308,8,0,3
2,1,9,0,0
112,92,9,0,0
60,60,9,0,6
57,201,7,0,4
46,34,9,0,5
51,91,9,0,1
78,64,9,0,5
65,220,6,0,3
55,301,8,0,0
2,231,6,0,0
79,308,8,0,1
46,306,8,0,1
28,70,9,0,6
35,125,9,0,0
58,42,9,0,1
28,240,6,0,1
56,23,9,0,4
97,67,9,0,3
38,79,9,0,3
50,71,9,0,6
43,62,9,0,6
84,204,7,0,3
15,5,9,0,6
51,223,6,0,0
77,27,9,0,1
50,220,6,0,3
34,219,7,0,4
9,41,9,0,4
9,109,9,0,6
36,78,9,0,0
63,205,7,0,2
48,28,9,0,1
42,233,7,0,1
75,122,9,0,1
48,214,7,0,6
21,34,9,0,5
9,201,7,0,1
34,3,9,0,1
53,42,9,0,4
43,34,9,0,4
54,127,9,0,2
39,70,9,0,5
64,233,7,0,6
16,256,6,0,4
49,228,7,0,5
39,58,9,0,1
43,208,7,0,6
39,251,6,0,1
38,247,7,0,3
38,105,9,0,3
47,31,9,0,6
76,58,9,0,2
2,240,7,0,6
33,76,9,0,5
56,206,7,0,2
45,221,7,0,4
41,233,7,0,1
39,233,7,0,3
54,222,7,0,1
37,129,9,0,6
40,71,9,0,5
65,242,7,0,6
28,29,9,0,2
27,200,6,0,4
69,59,9,0,3
71,253,6,0,2
57,4,9,0,2
36,244,6,0,5
25,216,7,0,4
37,216,7,0,0
48,125,9,0,1
53,1,9,0,4
25,46,9,0,3
38,239,7,0,4
4,72,9,0,1
32,61,9,0,2
33,231,7,0,4
62,101,9,0,5
48,255,6,0,3
23,207,7,0,3
34,203,6,0,4
40,86,9,0,3
31,67,9,0,4
66,92,9,0,0
42,63,9,0,2
44,6,9,0,0
44,208,6,0,0
45,307,8,0,4
45,204,7,0,2
53,309,8,0,3
56,105,9,0,5
24,26,9,0,0
39,126,9,0,3
42,58,9,0,6
84,224,7,0,2
21,17,9,0,1
55,55,9,0,4
47,211,7,0,5
66,254,6,0,5
10,71,9,0,0
29,110,9,0,4
60,243,7,0,1
56,246,6,0,0
36,79,9,0,4
28,307,8,0,6
35,106,9,0,1
38,76,9,0,6
15,201,7,0,3
37,28,9,0,6
39,79,9,0,5
43,246,6,0,3
34,27,9,0,5
34,45,9,0,5
9,92,9,0,0
51,26,9,0,1
43,128,9,0,1
63,233,7,0,5
42,56,9,0,1
32,233,6,0,1
72,95,9,0,3
52,29,9,0,0
42,72,9,0,1
66,13,9,0,6
40,126,9,0,4
28,57,9,0,4
71,226,7,0,4
53,247,7,0,6
51,237,7,0,0
26,90,9,0,5
53,241,6,0,2
5,245,6,0,2
40,114,9,0,0
54,74,9,0,2
91,115,9,0,0
47,48,9,0,5
41,13,9,0,5
42,209,7,0,4
48,44,9,0,5
36,29,9,0,1
52,121,9,0,4
63,44,9,0,5
35,101,9,0,6
28,262,6,0,3
15,214,7,0,3
39,55,9,0,4
32,258,6,0,5
72,113,9,0,6
36,203,6,0,2
64,224,6,0,1
54,29,9,0,6
55,216,6,0,3
60,208,6,0,1
50,126,9,0,0
52,32,9,0,0
41,119,9,0,6
64,9,9,0,0
46,242,6,0,0
3,228,6,0,6
40,124,9,0,4
52,205,7,0,4
87,238,7,0,1
89,30,9,0,2
52,224,6,0,3
60,203,6,0,4
43,104,9,0,6
24,1,9,0,0
64,226,7,0,4
91,255,6,0,3
24,235,7,0,2
25,303,8,0,5
35,239,6,0,2
53,224,6,0,1
60,23,9,0,1
57,128,9,0,4
45,83,9,0,6
30,90,9,0,6
31,224,7,0,5
35,130,9,0,5
67,247,6,0,5
47,83,9,0,0
44,117,9,0,6
40,214,7,0,1
4,212,7,0,2
30,83,9,0,6
45,225,6,0,4
29,236,6,0,5
13,95,9,0,2
38,209,7,0,4
39,109,9,0,6
57,107,9,0,5
39,13,9,0,5
13,221,7,0,2
70,107,9,0,6
39,113,9,0,5
38,201,7,0,1
27,205,7,0,6
31,248,6,0,3
38,249,6,0,0
54,85,9,0,1
47,79,9,0,0
34,20,9,0,0
29,18,9,0,4
77,244,7,0,4
37,205,7,0,5
62,19,9,0,1
53,48,9,0,6
49,114,9,0,5
34,124,9,0,4
25,214,7,0,6
65,207,7,0,3
36,10,9,0,4
12,26,9,0,5
18,40,9,0,5
53,302,8,0,6
46,226,7,0,6
51,46,9,0,3
47,221,6,0,0
31,43,9,0,1
25,50,9,0,6
57,93,9,0,3
43,73,9,0,2
61,11,9,0,1
27,7,9,0,1
41,306,8,0,1
55,212,7,0,1
13,234,7,0,5
12,305,8,0,1
43,128,9,0,3
72,31,9,0,5
35,306,8,0,5
51,43,9,0,6
25,22,9,0,6
26,120,9,0,4
44,64,9,0,4
52,236,6,0,4
22,54,9,0,6
100,211,7,0,4
2,241,7,0,4
74,306,8,0,5
52,17,9,0,5
29,64,9,0,2
63,13,9,0,2
61,210,7,0,6
38,245,7,0,3
42,206,6,0,5
26,249,6,0,4
42,231,7,0,3
55,98,9,0,5
15,25,9,0,0
43,99,9,0,0
19,232,6,0,5
47,42,9,0,4
52,13,9,0,0
36,37,9,0,5
47,107,9,0,5
43,201,7,0,0
41,208,7,0,5
23,221,7,0,4
15,93,9,0,1
59,302,8,0,5
38,122,9,0,0
58,262,6,0,4
31,230,7,0,5
20,8,9,0,1
45,220,6,0,6
11,243,6,0,5
21,32,9,0,6
38,233,7,0,3
81,102,9,0,2
60,232,7,0,1
14,108,9,0,1
24,50,9,0,5
4,91,9,0,5
4,40,9,0,3
25,101,9,0,4
8,104,9,0,3
50,205,7,0,1
33,253,6,0,0
75,65,9,0,1
38,221,6,0,0
19,307,8,0,3
49,46,9,0,3
34,11,9,0,0
39,216,7,0,1
19,263,6,0,5
40,210,7,0,0
40,300,8,0,6
12,246,6,0,3
57,303,8,0,0
48,90,9,0,4
33,262,6,0,3
28,27,9,0,4
46,252,6,0,4
10,224,7,0,5
35,202,7,0,1
41,127,9,0,0
52,214,7,0,4
38,39,9,0,5
29,93,9,0,4
41,301,8,0,0
51,233,7,0,4
42,20,9,0,2
37,33,9,0,1
65,117,9,0,4
48,215,6,0,2
29,57,9,0,4
17,8,9,0,6
50,236,7,0,0
11,109,9,0,0
39,13,9,0,4
90,21,9,0,1
55,214,6,0,5
10,240,7,0,6
45,2,9,0,0
33,302,8,0,3
55,309,8,0,1
65,104,9,0,2
52,21,9,0,5
51,216,7,0,4
40,69,9,0,3
111,75,9,0,2
30,68,9,0,5
65,216,7,0,5
50,210,7,0,0
43,12,9,0,4
46,67,9,0,5
48,125,9,0,6
10,123,9,0,1
45,83,9,0,1
42,56,9,0,1
52,78,9,0,1
42,263,6,0,0
50,122,9,0,1
42,89,9,0,5
32,239,7,0,6
45,238,7,0,5
87,217,7,0,6
101,221,7,0,3
51,215,7,0,2
41,54,9,0,5
68,212,7,0,1
19,124,9,0,3
53,240,6,0,5
40,55,9,0,0
60,39,9,0,3
36,41,9,0,6
31,90,9,0,4
27,115,9,0,5
29,50,9,0,2
28,31,9,0,5
70,7,9,0,6
34,200,7,0,4
24,230,6,0,3
60,77,9,0,4
60,241,7,0,6
40,104,9,0,6
54,23,9,0,4
32,42,9,0,3
40,129,9,0,3
51,70,9,0,4
49,215,7,0,1
10,229,7,0,4
69,84,9,0,6
64,125,9,0,0
44,246,6,0,2
36,83,9,0,2
48,9,9,0,4
2,88,9,0,4
45,50,9,0,2
36,215,6,0,2
26,127,9,0,5
31,209,7,0,2
43,115,9,0,5
39,99,9,0,5
39,83,9,0,3
63,66,9,0,3
26,74,9,0,0
48,68,9,0,0
26,224,6,0,5
23,104,9,0,4
68,224,7,0,6
64,51,9,0,3
85,247,6,0,2
17,47,9,0,3
59,38,9,0,4
37,30,9,0,4
39,258,6,0,4
57,213,7,0,5
32,104,9,0,6
23,58,9,0,4
16,222,7,0,2
19,76,9,0,6
61,236,7,0,2
48,263,6,0,2
30,241,7,0,1
26,63,9,0,3
41,200,7,0,3
33,95,9,0,4
2,19,9,0,3
27,243,7,0,5
106,228,7,0,0
25,63,9,0,0
75,12,9,0,5
37,33,9,0,3
58,8,9,0,3
39,302,8,0,5
54,115,9,0,0
70,37,9,0,0
11,44,9,0,4
36,120,9,0,5
44,16,9,0,1
47,202,6,0,1
30,51,9,0,6
26,14,9,0,2
51,14,9,0,4
46,91,9,0,1
14,45,9,0,1
64,212,7,0,3
34,209,7,0,1
34,1,9,0,3
45,227,7,0,0
70,210,6,0,4
39,62,9,0,4
23,67,9,0,0
49,234,7,0,1
104,10,9,0,3
13,31,9,0,1
52,237,7,0,3
23,130,9,0,5
26,119,9,0,4
63,70,9,0,5
33,235,7,0,6
35,78,9,0,5
18,111,9,0,0
46,97,9,0,5
56,234,7,0,6
65,303,8,0,3
38,104,9,0,6
31,26,9,0,4
51,217,7,0,0
39,17,9,0,5
37,238,7,0,1
21,250,6,0,2
24,7,9,0,5
40,82,9,0,0
40,95,9,0,2
38,244,7,0,3
19,217,7,0,0
55,130,9,0,2
41,242,7,0,6
29,73,9,0,6
44,127,9,0,4
55,241,7,0,4
64,254,6,0,0
72,211,7,0,3
28,109,9,0,6
53,215,7,0,6
41,107,9,0,5
45,45,9,0,4
31,36,9,0,2
11,222,6,0,2
44,88,9,0,0
55,61,9,0,1
40,225,7,0,1
21,105,9,0,2
40,13,9,0,1
52,247,6,0,6
52,304,8,0,6
30,50,9,0,4
43,306,8,0,0
40,229,7,0,3
3,116,9,0,3
56,48,9,0,4
48,250,6,0,3
43,118,9,0,3
50,37,9,0,3
33,106,9,0,2
27,114,9,0,6
39,95,9,0,4
47,219,7,0,1
56,227,7,0,6
28,82,9,0,6
11,253,6,0,5
83,114,9,0,6
45,235,7,0,4
34,110,9,0,1
60,259,6,0,1
61,60,9,0,5
85,84,9,0,1
29,42,9,0,0
41,225,6,0,5
50,127,9,0,6
88,208,6,0,1
16,108,9,0,6
42,130,9,0,2
48,50,9,0,3
45,230,7,0,0
46,64,9,0,5
20,261,6,0,4
47,216,6,0,5
49,225,7,0,0
49,23,9,0,5
23,99,9,0,5
59,206,6,0,1
49,308,8,0,3
10,218,6,0,6
11,212,7,0,5
49,48,9,0,4
39,246,7,0,5
39,201,7,0,2
34,201,7,0,3
32,201,7,0,4
13,227,6,0,5
32,106,9,0,4
55,245,7,0,6
51,126,9,0,6
47,43,9,0,3
34,1,9,0,6
32,247,7,0,2
13,129,9,0,2
74,214,7,0,4
61,263,6,0,0
98,65,9,0,5
58,101,9,0,4
39,301,8,0,3
36,31,9,0,6
31,95,9,0,4
37,50,9,0,5
46,205,6,0,2
1,76,9,0,3
28,100,9,0,0
72,231,6,0,1
27,5,9,0,1
31,225,7,0,1
45,90,9,0,4
42,213,6,0,0
53,73,9,0,0
35,40,9,0,6
33,38,9,0,4
27,10,9,0,2
43,108,9,0,2
40,27,9,0,5
46,80,9,0,4
55,215,6,0,5
58,203,6,0,3
82,263,6,0,6
37,217,6,0,1
33,240,6,0,5
44,17,9,0,4
36,238,7,0,2
20,230,7,0,0
14,203,7,0,5
42,96,9,0,3
29,75,9,0,2
41,93,9,0,6
30,230,7,0,4
46,27,9,0,6
63,216,7,0,2
46,240,7,0,6
41,302,8,0,5
57,53,9,0,3
49,36,9,0,1
65,16,9,0,6
73,258,6,0,6
9,242,7,0,6
74,93,9,0,4
40,239,7,0,0
42,72,9,0,6
39,259,6,0,6
57,46,9,0,6
49,78,9,0,6
39,104,9,0,0
38,45,9,0,4
47,238,7,0,4
44,37,9,0,6
53,92,9,0,0
32,51,9,0,5
2,27,9,0,1
50,213,6,0,2
34,81,9,0,2
95,114,9,0,5
40,64,9,0,0
70,114,9,0,0
60,203,7,0,6
31,117,9,0,4
55,249,6,0,6
37,26,9,0,0
65,6,9,0,1
45,17,9,0,2
95,88,9,0,6
2,12,9,0,6
60,222,7,0,2
3,309,8,0,1
41,111,9,0,3
34,236,6,0,1
25,205,6,0,1
46,105,9,0,6
32,65,9,0,4
30,211,7,0,1
67,243,7,0,2
19,304,8,0,2
62,69,9,0,4
42,106,9,0,0
47,6,9,0,5
33,228,7,0,3
31,248,6,0,5
57,37,9,0,6
2,71,9,0,4
59,97,9,0,4
53,300,8,0,0
47,219,7,0,5
48,32,9,0,0
19,128,9,0,3
20,98,9,0,4
31,303,8,0,4
12,226,7,0,3
38,90,9,0,3
48,120,9,0,3
27,45,9,0,5
57,60,9,0,1
24,249,7,0,6
30,50,9,0,6
64,243,7,0,2
37,245,6,0,6
48,228,7,0,4
49,222,6,0,6
42,70,9,0,1
59,8,9,0,6
19,120,9,0,6
29,119,9,0,2
31,130,9,0,2
48,307,8,0,1
37,207,7,0,6
39,22,9,0,5
50,56,9,0,4
29,306,8,0,3
20,227,6,0,3
24,113,9,0,5
57,64,9,0,5
45,105,9,0,3
33,98,9,0,0
33,22,9,0,1
41,261,6,0,3
30,219,7,0,6
78,38,9,0,3
41,300,8,0,3
32,208,6,0,1
37,51,9,0,2
53,8,9,0,0
29,220,6,0,2
45,246,7,0,0
53,229,7,0,0
52,88,9,0,4
28,226,6,0,6
35,92,9,0,2
56,90,9,0,3
13,232,7,0,1
98,104,9,0,0
21,207,6,0,5
66,78,9,0,6
48,232,7,0,3
52,23,9,0,4
35,221,6,0,3
58,239,7,0,6
33,238,6,0,1
25,307,8,0,1
42,242,6,0,5
68,8,9,0,5
25,31,9,0,1
25,100,9,0,1
52,98,9,0,0
136,308,8,0,5
40,73,9,0,4
31,238,6,0,4
44,309,8,0,6
13,94,9,0,3
36,228,7,0,3
22,304,8,0,2
35,101,9,0,5
36,129,9,0,4
99,25,9,0,5
45,34,9,0,2
71,71,9,0,3
35,212,6,0,0
31,301,8,0,6
73,83,9,0,3
51,248,7,0,5
42,246,7,0,1
34,120,9,0,3
42,223,7,0,2
78,119,9,0,2
38,226,7,0,3
38,203,6,0,4
25,35,9,0,3
7,228,6,0,6
18,14,9,0,1
41,236,6,0,1
40,209,6,0,3
40,218,7,0,6
48,21,9,0,2
76,249,6,0,3
36,96,9,0,1
40,202,7,0,4
32,71,9,0,3
38,222,7,0,5
42,123,9,0,3
27,239,7,0,3
50,263,6,0,5
47,248,6,0,6
23,251,6,0,2
27,262,6,0,1
26,308,8,0,0
46,48,9,0,3
18,226,7,0,5
39,38,9,0,6
72,36,9,0,5
34,36,9,0,6
6,249,7,0,5
51,5,9,0,3
62,14,9,0,0
39,233,7,0,5
33,200,7,0,5
80,30,9,0,3
20,15,9,0,0
18,207,7,0,2
63,246,6,0,2
38,44,9,0,4
31,60,9,0,2
38,12,9,0,4
45,57,9,0,5
35,215,7,0,2
52,201,7,0,1
35,126,9,0,3
26,15,9,0,4
42,234,7,0,1
71,60,9,0,5
64,113,9,0,5
54,113,9,0,4
25,256,6,0,0
21,221,7,0,4
12,306,8,0,6
18,82,9,0,2
63,26,9,0,6
51,258,6,0,4
55,112,9,0,6
23,213,6,0,5
35,51,9,0,1
54,63,9,0,3
54,55,9,0,5
29,106,9,0,1
